time value latency
Month-2 Alpha 37.627
Month-2 Echo 8.15
Month-2 Alpha 17.637
Month-2 Charlie 4.582
Month-2 Alpha 3.877
Month-2 Alpha 17.166
Month-2 Alpha 92.269
Month-2 Alpha 48.748
Month-2 Alpha 14.329
Month-2 Alpha 13.67
Month-2 Charlie 3.588
Month-2 Charlie 4.375
Month-2 Alpha 1.837
Month-2 Alpha 4.837
Month-2 Delta 151.135
Month-2 Charlie 8.366
Month-2 Charlie 8.04
Month-2 Charlie 6.328
Month-2 Charlie 6.914
Month-2 Bravo 7.17
Month-2 Echo 5.555
Month-2 Alpha 29.588
Month-2 Alpha 12.276
Month-2 Alpha 4.236
Month-2 Bravo 4.615
Month-2 Bravo 5.219
Month-2 Alpha 29.167
Month-2 Alpha 14.368
Month-2 Alpha 28.001
Month-2 Alpha 50.589
Month-2 Alpha 2.155
Month-2 Alpha 30.573
Month-2 Alpha 39.993
Month-2 Alpha 27.919
Month-2 Alpha 10.266
Month-2 Echo 4.324
Month-2 Echo 4.629
Month-2 Alpha 5.753
Month-2 Echo 8.056
Month-2 Echo 9.5
Month-2 Alpha 5.307
Month-2 Alpha 3.85
Month-2 Alpha 2.737
Month-2 Alpha 6.486
Month-2 Alpha 6.26
Month-2 Echo 2.536
Month-2 Alpha 5.629
Month-2 Echo 33.258
Month-2 Alpha 2.246
Month-2 Alpha 2.843
Month-2 Alpha 2.514
Month-2 Alpha 2.432
Month-2 Alpha 7.401
Month-2 Alpha 10.307
Month-2 Alpha 4.761
Month-2 Alpha 2.2
Month-2 Alpha 2.436
Month-2 Alpha 3.757
Month-2 Alpha 2.716
Month-2 Alpha 2.093
Month-2 Alpha 3.102
Month-2 Alpha 3.99
Month-2 Alpha 3.211
Month-2 Alpha 3.251
Month-2 Alpha 4.298
Month-2 Alpha 2.144
Month-2 Echo 2.364
Month-2 Echo 3.986
Month-2 Echo 2.868
Month-2 Echo 2.57
Month-2 Echo 2.394
Month-2 Alpha 7.041
Month-2 Alpha 27.198
Month-2 Alpha 28.612
Month-2 Alpha 13.79
Month-2 Alpha 8.75
Month-2 Alpha 6.749
Month-2 Alpha 3.356
Month-2 Alpha 2.117
Month-2 Alpha 1.64
Month-2 Alpha 2.119
Month-2 Alpha 1.593
Month-2 Alpha 1.966
Month-2 Alpha 1.541
Month-2 Alpha 2.177
Month-2 Alpha 2.03
Month-2 Alpha 1.848
Month-2 Alpha 3.104
Month-2 Alpha 74.85
Month-2 Alpha 21.307
Month-2 Alpha 25.622
Month-2 Alpha 40.679
Month-2 Alpha 6.005
Month-2 Bravo 14.254
Month-2 Bravo 11.626
Month-2 Alpha 1.696
Month-2 Alpha 2.053
Month-2 Alpha 3.162
Month-2 Alpha 1.821
Month-2 Alpha 2.278
Month-2 Alpha 1.778
Month-2 Alpha 2.015
Month-2 Alpha 2.151
Month-2 Echo 18.903
Month-2 Echo 5.798
Month-2 Alpha 3.493
Month-2 Alpha 8.26
Month-2 Alpha 6.286
Month-2 Alpha 1.504
Month-2 Alpha 2.261
Month-2 Alpha 27.587
Month-2 Alpha 2.302
Month-2 Alpha 9.077
Month-2 Alpha 28.218
Month-2 Alpha 60.327
Month-2 Alpha 5.328
Month-2 Alpha 2.797
Month-2 Alpha 2.084
Month-2 Alpha 2.415
Month-2 Alpha 1.995
Month-2 Alpha 69.395
Month-2 Alpha 40.795
Month-2 Alpha 4.583
Month-2 Alpha 6.799
Month-2 Alpha 31.699
Month-2 Alpha 6.556
Month-2 Alpha 5.035
Month-2 Alpha 4.369
Month-2 Echo 5.021
Month-2 Charlie 24.585
Month-2 Charlie 14.658
Month-2 Alpha 21.904
Month-2 Alpha 9.285
Month-2 Alpha 6.258
Month-2 Alpha 10.227
Month-2 Alpha 2.038
Month-2 Alpha 37.595
Month-2 Alpha 12.452
Month-2 Bravo 9.541
Month-2 Bravo 12.147
Month-2 Alpha 22.886
Month-2 Alpha 12.083
Month-2 Alpha 14.102
Month-2 Alpha 7.463
Month-2 Alpha 19.302
Month-2 Alpha 12.596
Month-2 Alpha 6.175
Month-2 Alpha 10.828
Month-2 Alpha 25.376
Month-2 Alpha 18.382
Month-2 Alpha 2.959
Month-2 Alpha 26.889
Month-2 Alpha 16.794
Month-2 Alpha 8.857
Month-2 Alpha 8.956
Month-2 Alpha 30.812
Month-2 Alpha 9.194
Month-2 Alpha 10.365
Month-2 Alpha 6.424
Month-2 Alpha 19.488
Month-2 Alpha 13.035
Month-2 Alpha 7.247
Month-2 Alpha 6.637
Month-2 Alpha 4.019
Month-2 Alpha 3.542
Month-2 Alpha 2.89
Month-2 Alpha 3.224
Month-2 Alpha 3.7
Month-2 Alpha 3.201
Month-2 Alpha 2.722
Month-2 Alpha 4.648
Month-2 Alpha 2.495
Month-2 Alpha 2.735
Month-2 Alpha 3.198
Month-2 Echo 5.428
Month-2 Alpha 27.35
Month-2 Charlie 23.698
Month-2 Alpha 10.047
Month-2 Alpha 3.407
Month-2 Alpha 2.185
Month-2 Alpha 1.799
Month-2 Alpha 2.868
Month-2 Alpha 3.576
Month-2 Alpha 2.666
Month-2 Alpha 7.501
Month-2 Alpha 33.813
Month-2 Alpha 3.035
Month-2 Alpha 4.457
Month-2 Alpha 3.313
Month-2 Alpha 3.819
Month-2 Alpha 2.539
Month-2 Alpha 2.009
Month-2 Alpha 2.537
Month-2 Alpha 14.355
Month-2 Alpha 16.559
Month-2 Alpha 20.73
Month-2 Alpha 60.725
Month-2 Alpha 45.186
Month-2 Alpha 51.385
Month-2 Alpha 12.161
Month-2 Charlie 11.367
Month-2 Charlie 8.551
Month-2 Alpha 4.653
Month-2 Alpha 35.681
Month-2 Alpha 4.268
Month-2 Alpha 3.342
Month-2 Alpha 9.729
Month-2 Alpha 9.987
Month-2 Charlie 9.088
Month-2 Charlie 7.565
Month-2 Charlie 7.549
Month-2 Charlie 4.912
Month-2 Charlie 4.793
Month-2 Charlie 3.894
Month-2 Alpha 4.194
Month-2 Alpha 18.765
Month-2 Alpha 8.288
Month-2 Alpha 10.955
Month-2 Alpha 14.061
Month-2 Alpha 8.143
Month-2 Alpha 4.78
Month-2 Alpha 2.143
Month-2 Alpha 9.741
Month-2 Alpha 2.885
Month-2 Bravo 14.021
Month-2 Alpha 13.433
Month-2 Charlie 5.743
Month-2 Charlie 6.782
Month-2 Charlie 6.309
Month-2 Charlie 4.255
Month-2 Charlie 6.774
Month-2 Charlie 6.844
Month-2 Alpha 9.848
Month-2 Delta 35.219
Month-2 Delta 30.515
Month-2 Delta 16.034
Month-2 Alpha 13.915
Month-2 Alpha 9.696
Month-2 Alpha 10.62
Month-2 Alpha 19.796
Month-2 Alpha 15.984
Month-2 Alpha 2.614
Month-2 Alpha 19.639
Month-2 Alpha 13.014
Month-2 Alpha 14.1
Month-2 Alpha 11.237
Month-2 Alpha 2.545
Month-2 Alpha 2.835
Month-2 Alpha 20.248
Month-2 Alpha 29.058
Month-2 Alpha 13.912
Month-2 Alpha 9.082
Month-2 Charlie 19.004
Month-2 Alpha 3.919
Month-2 Alpha 5.436
Month-2 Alpha 2.89
Month-2 Alpha 6.055
Month-2 Alpha 4.498
Month-2 Alpha 3.132
Month-2 Alpha 3.741
Month-2 Alpha 4.497
Month-2 Alpha 2.058
Month-2 Charlie 5.12
Month-2 Charlie 3.822
Month-2 Charlie 3.973
Month-2 Charlie 3.272
Month-2 Charlie 3.356
Month-2 Bravo 9.195
Month-2 Bravo 32.758
Month-2 Bravo 4.068
Month-2 Bravo 3.398
Month-2 Alpha 3.855
Month-2 Alpha 19.501
Month-2 Alpha 11.755
Month-2 Alpha 3.07
Month-2 Alpha 2.641
Month-2 Alpha 2.191
Month-2 Alpha 2.467
Month-2 Alpha 2.305
Month-2 Alpha 2.392
Month-2 Echo 2.803
Month-2 Echo 1.224
Month-2 Echo 9.551
Month-2 Alpha 12.105
Month-2 Bravo 5.858
Month-2 Foxtrot 15.158
Month-2 Alpha 117.537
Month-2 Alpha 9.615
Month-2 Alpha 2.62
Month-2 Alpha 1.784
Month-2 Alpha 2.009
Month-2 Alpha 2.581
Month-2 Alpha 2.963
Month-2 Charlie 153.318
Month-2 Charlie 150.993
Month-2 Charlie 119.289
Month-2 Charlie 145.156
Month-2 Charlie 64.904
Month-2 Charlie 90.008
Month-2 Alpha 22.895
Month-2 Alpha 12.924
Month-2 Alpha 2.859
Month-2 Alpha 3.058
Month-2 Alpha 4.158
Month-2 Charlie 19.62
Month-2 Charlie 12.215
Month-2 Charlie 6.277
Month-2 Charlie 58.891
Month-2 Charlie 15.228
Month-2 Charlie 94.281
Month-2 Charlie 7.819
Month-2 Charlie 4.882
Month-2 Charlie 16.569
Month-2 Alpha 2.144
Month-2 Alpha 45.061
Month-2 Alpha 30.604
Month-2 Alpha 70.946
Month-2 Echo 4.504
Month-2 Echo 2.099
Month-2 Echo 1.488
Month-2 Alpha 37.606
Month-2 Alpha 2.214
Month-2 Alpha 2.229
Month-2 Alpha 2.044
Month-2 Alpha 17.686
Month-2 Alpha 2.109
Month-2 Alpha 1.899
Month-2 Alpha 1.662
Month-2 Charlie 179.312
Month-2 Alpha 120.87
Month-2 Charlie 135.917
Month-2 Charlie 3.763
Month-2 Charlie 119.733
Month-2 Charlie 92.54
Month-2 Charlie 88.533
Month-2 Alpha 29.44
Month-2 Alpha 19.912
Month-2 Alpha 5.055
Month-2 Alpha 31.786
Month-2 Alpha 5.105
Month-2 Alpha 4.781
Month-2 Foxtrot 14.642
Month-2 Foxtrot 14.977
Month-2 Alpha 6.935
Month-2 Alpha 10.911
Month-2 Alpha 3.568
Month-2 Alpha 2.568
Month-2 Echo 2.639
Month-2 Charlie 140.063
Month-2 Echo 2.275
Month-2 Echo 2.169
Month-2 Alpha 38.285
Month-2 Echo 2.345
Month-2 Echo 2.623
Month-2 Echo 2.482
Month-2 Echo 1.637
Month-2 Alpha 2.637
Month-2 Alpha 25.29
Month-2 Alpha 5.746
Month-2 Delta 20.833
Month-2 Delta 17.153
Month-2 Delta 10.585
Month-2 Charlie 171.746
Month-2 Echo 2.701
Month-2 Echo 1.967
Month-2 Alpha 32.307
Month-2 Alpha 19.917
Month-2 Delta 10.92
Month-2 Delta 16.023
Month-2 Delta 9.527
Month-2 Delta 10.214
Month-2 Delta 11.981
Month-2 Alpha 8.032
Month-2 Alpha 5.336
Month-2 Alpha 7.259
Month-2 Echo 1.933
Month-2 Echo 1.549
Month-2 Echo 1.456
Month-2 Echo 1.984
Month-2 Alpha 7.299
Month-2 Alpha 1.622
Month-2 Alpha 2.546
Month-2 Alpha 1.657
Month-2 Alpha 2.776
Month-2 Alpha 3.147
Month-2 Alpha 4.252
Month-2 Charlie 16.931
Month-2 Echo 2.551
Month-2 Echo 2.35
Month-2 Echo 1.543
Month-2 Echo 1.775
Month-2 Alpha 2.581
Month-2 Delta 12.179
Month-2 Echo 1.801
Month-2 Echo 5.722
Month-2 Echo 9.344
Month-2 Echo 4.195
Month-2 Alpha 4.072
Month-2 Alpha 3.708
Month-2 Alpha 2.764
Month-2 Delta 9.421
Month-2 Charlie 293.408
Month-2 Echo 1.252
Month-2 Alpha 10.749
Month-2 Echo 1.338
Month-2 Alpha 16.165
Month-2 Alpha 12.516
Month-2 Charlie 108.948
Month-2 Delta 52.242
Month-2 Delta 35.967
Month-2 Delta 29.025
Month-2 Alpha 27.513
Month-2 Alpha 17.003
Month-2 Alpha 4.092
Month-2 Echo 3.81
Month-2 Alpha 14.342
Month-2 Alpha 2.536
Month-2 Echo 4.714
Month-2 Alpha 6.576
Month-2 Alpha 5.506
Month-2 Alpha 3.589
Month-2 Echo 3.588
Month-2 Echo 1.676
Month-2 Foxtrot 8.417
Month-2 Foxtrot 8.844
Month-2 Foxtrot 10.045
Month-2 Foxtrot 10.52
Month-2 Foxtrot 8.605
Month-2 Foxtrot 17.157
Month-2 Foxtrot 7.804
Month-2 Alpha 2.208
Month-2 Echo 1.638
Month-2 Echo 1.657
Month-2 Alpha 11.793
Month-2 Alpha 46.02
Month-2 Charlie 6.801
Month-2 Charlie 11.44
Month-2 Charlie 17.091
Month-2 Charlie 4.92
Month-2 Charlie 5.446
Month-2 Echo 1.379
Month-2 Echo 1.279
Month-2 Echo 1.224
Month-2 Alpha 23.28
Month-2 Alpha 1.839
Month-2 Echo 1.091
Month-2 Echo 1.494
Month-2 Echo 1.258
Month-2 Echo 1.396
Month-2 Echo 1.252
Month-2 Echo 1.566
Month-2 Echo 1.326
Month-2 Echo 1.276
Month-2 Echo 1.362
Month-2 Alpha 51.035
Month-2 Echo 3.805
Month-2 Echo 4.101
Month-2 Echo 1.401
Month-2 Foxtrot 10.963
Month-2 Foxtrot 6.332
Month-2 Echo 1.413
Month-2 Echo 1.457
Month-2 Echo 1.434
Month-2 Alpha 14.907
Month-2 Alpha 3.355
Month-2 Alpha 24.081
Month-2 Alpha 2.857
Month-2 Alpha 3.191
Month-2 Alpha 2.687
Month-2 Echo 1.356
Month-2 Echo 1.361
Month-2 Echo 1.694
Month-2 Echo 1.386
Month-2 Alpha 4.324
Month-2 Alpha 4.36
Month-2 Echo 1.538
Month-2 Echo 1.503
Month-2 Echo 1.771
Month-2 Charlie 12.06
Month-2 Charlie 8.553
Month-2 Charlie 5.267
Month-2 Charlie 6.032
Month-2 Charlie 4.607
Month-2 Charlie 6.453
Month-2 Charlie 5.684
Month-2 Alpha 15.216
Month-2 Alpha 15.921
Month-2 Charlie 5.738
Month-2 Alpha 14.606
Month-2 Charlie 5.187
Month-2 Alpha 10.241
Month-2 Charlie 4.667
Month-2 Charlie 5.871
Month-2 Charlie 4.994
Month-2 Charlie 5.192
Month-2 Charlie 5.397
Month-2 Charlie 2.712
Month-2 Alpha 43.45
Month-2 Alpha 17.953
Month-2 Echo 5.318
Month-2 Echo 2.457
Month-2 Echo 1.382
Month-2 Charlie 18.53
Month-2 Echo 1.766
Month-2 Echo 1.595
Month-2 Echo 1.734
Month-2 Echo 1.263
Month-2 Echo 1.248
Month-2 Echo 1.413
Month-2 Alpha 1.822
Month-2 Alpha 11.104
Month-2 Alpha 27.866
Month-2 Alpha 5.117
Month-2 Alpha 5.729
Month-2 Alpha 9.182
Month-2 Alpha 4.852
Month-2 Alpha 7.172
Month-2 Alpha 2.148
Month-2 Charlie 13.465
Month-2 Charlie 8.858
Month-2 Charlie 7.902
Month-2 Echo 5.98
Month-2 Alpha 2.088
Month-2 Alpha 2.635
Month-2 Alpha 2.032
Month-2 Alpha 31.254
Month-2 Alpha 9.061
Month-2 Echo 4.164
Month-2 Alpha 2.071
Month-2 Alpha 2.532
Month-2 Alpha 1.932
Month-2 Echo 1.479
Month-2 Alpha 2.18
Month-2 Alpha 1.925
Month-2 Alpha 2.534
Month-2 Alpha 2.525
Month-2 Alpha 4.324
Month-2 Alpha 2.559
Month-2 Alpha 2.158
Month-2 Alpha 10.784
Month-2 Alpha 2.163
Month-2 Alpha 2.182
Month-2 Alpha 6.349
Month-2 Alpha 2.897
Month-2 Alpha 6.182
Month-2 Alpha 82.767
Month-2 Alpha 53.471
Month-2 Alpha 3.222
Month-2 Alpha 2.467
Month-2 Alpha 2.394
Month-2 Alpha 2.267
Month-2 Alpha 2.054
Month-2 Alpha 3.697
Month-2 Alpha 2.15
Month-2 Alpha 3.028
Month-2 Alpha 2.194
Month-2 Alpha 2.099
Month-2 Alpha 2.151
Month-2 Alpha 29.707
Month-2 Alpha 2.228
Month-2 Alpha 2.348
Month-2 Alpha 2.289
Month-2 Alpha 2.282
Month-2 Alpha 1.982
Month-2 Alpha 2.166
Month-2 Alpha 6.847
Month-2 Alpha 1.927
Month-2 Alpha 2.089
Month-2 Alpha 2.915
Month-2 Alpha 2.903
Month-2 Alpha 1.934
Month-2 Alpha 2.28
Month-2 Alpha 12.268
Month-2 Alpha 5.618
Month-2 Alpha 4.094
Month-2 Alpha 3.294
Month-2 Alpha 3.236
Month-2 Alpha 2.666
Month-2 Alpha 2.94
Month-2 Alpha 5.743
Month-2 Alpha 2.15
Month-2 Alpha 7.004
Month-2 Alpha 14.003
Month-2 Alpha 26.412
Month-2 Alpha 8.869
Month-2 Alpha 4.811
Month-2 Alpha 8.195
Month-2 Alpha 16.557
Month-2 Alpha 9.829
Month-2 Alpha 5.69
Month-2 Alpha 12.169
Month-2 Alpha 3.843
Month-2 Alpha 9.453
Month-2 Alpha 3.301
Month-2 Alpha 4.415
Month-2 Alpha 2.163
Month-2 Alpha 1.958
Month-2 Alpha 12.375
Month-2 Alpha 3.419
Month-2 Alpha 27.582
Month-2 Alpha 7.805
Month-2 Alpha 3.792
Month-2 Alpha 8.945
Month-2 Alpha 6.274
Month-2 Alpha 12.453
Month-2 Alpha 2.141
Month-2 Alpha 1.727
Month-2 Alpha 8.292
Month-2 Alpha 18.81
Month-2 Alpha 3.128
Month-2 Delta 8.495
Month-2 Alpha 2.52
Month-2 Alpha 3.433
Month-2 Alpha 2.411
Month-2 Alpha 3.363
Month-2 Alpha 3.82
Month-2 Alpha 2.337
Month-2 Alpha 2.219
Month-2 Alpha 2.067
Month-2 Alpha 2.698
Month-2 Alpha 2.176
Month-2 Alpha 1.693
Month-2 Alpha 2.265
Month-2 Alpha 1.704
Month-2 Alpha 2.138
Month-2 Alpha 2.36
Month-2 Alpha 3.049
Month-2 Alpha 2.165
Month-2 Alpha 1.767
Month-2 Alpha 1.543
Month-2 Alpha 1.811
Month-2 Alpha 1.851
Month-2 Alpha 1.851
Month-2 Alpha 1.611
Month-2 Alpha 1.478
Month-2 Alpha 9.298
Month-2 Alpha 12.725
Month-2 Alpha 3.76
Month-2 Alpha 3.863
Month-2 Alpha 2.144
Month-2 Alpha 16.145
Month-2 Alpha 34.268
Month-2 Alpha 7.45
Month-2 Alpha 5.486
Month-2 Alpha 4.572
Month-2 Alpha 4.729
Month-2 Alpha 4.801
Month-2 Alpha 4.354
Month-2 Alpha 16.963
Month-2 Alpha 2.293
Month-2 Alpha 1.409
Month-2 Alpha 1.97
Month-2 Alpha 1.597
Month-2 Alpha 1.396
Month-2 Alpha 1.858
Month-2 Alpha 55.161
Month-2 Alpha 129.134
Month-2 Alpha 234.224
Month-2 Alpha 28.019
Month-2 Alpha 3.938
Month-2 Alpha 5.887
Month-2 Alpha 5.343
Month-2 Alpha 9.519
Month-2 Alpha 13.107
Month-2 Alpha 5.143
Month-2 Alpha 5.011
Month-2 Alpha 2.873
Month-2 Alpha 3.761
Month-2 Alpha 4.59
Month-2 Alpha 2.014
Month-2 Alpha 2.016
Month-2 Alpha 2.095
Month-2 Alpha 10.239
Month-2 Alpha 6.316
Month-2 Alpha 2.909
Month-2 Alpha 2.686
Month-2 Alpha 1.811
Month-2 Alpha 2.38
Month-2 Alpha 1.712
Month-2 Alpha 1.786
Month-2 Alpha 1.963
Month-2 Alpha 1.683
Month-2 Alpha 1.817
Month-2 Alpha 2.071
Month-2 Alpha 1.764
Month-2 Alpha 1.844
Month-2 Alpha 1.976
Month-2 Alpha 2
Month-2 Alpha 1.893
Month-2 Alpha 2.69
Month-2 Charlie 10.656
Month-2 Alpha 24.738
Month-2 Alpha 14.3
Month-2 Alpha 35.14
Month-2 Alpha 10.101
Month-2 Alpha 4.923
Month-2 Charlie 5.333
Month-2 Alpha 14.676
Month-2 Alpha 9.069
Month-2 Alpha 11.357
Month-2 Alpha 20.751
Month-2 Charlie 10.799
Month-2 Charlie 5.722
Month-2 Charlie 3.359
Month-2 Alpha 5.321
Month-2 Alpha 11.837
Month-2 Alpha 3.471
Month-2 Alpha 7.047
Month-2 Alpha 3.403
Month-2 Alpha 2.414
Month-2 Alpha 1.857
Month-2 Alpha 1.859
Month-2 Alpha 1.372
Month-2 Charlie 25.107
Month-2 Alpha 3.061
Month-2 Alpha 1.91
Month-2 Alpha 8.914
Month-2 Alpha 1.906
Month-2 Alpha 1.773
Month-2 Alpha 11.173
Month-2 Alpha 8.159
Month-2 Charlie 3.561
Month-2 Alpha 2.162
Month-2 Charlie 4.082
Month-2 Alpha 52.758
Month-2 Charlie 3.674
Month-2 Alpha 22.561
Month-2 Alpha 7.318
Month-2 Charlie 7.204
Month-2 Alpha 2.837
Month-2 Alpha 11.099
Month-2 Echo 17.079
Month-2 Alpha 10.797
Month-2 Alpha 1.744
Month-2 Alpha 2.422
Month-2 Alpha 24.98
Month-2 Alpha 10.255
Month-2 Alpha 2.608
Month-2 Alpha 3.122
Month-2 Alpha 2.605
Month-2 Alpha 2.425
Month-2 Alpha 2.375
Month-2 Alpha 19.248
Month-2 Alpha 3.825
Month-2 Alpha 23.598
Month-2 Alpha 2.95
Month-2 Alpha 10.112
Month-2 Alpha 2.82
Month-2 Alpha 3.058
Month-2 Alpha 10.863
Month-2 Alpha 2.175
Month-2 Alpha 1.757
Month-2 Alpha 35.048
Month-2 Alpha 18.975
Month-2 Alpha 7.185
Month-2 Alpha 4.794
Month-2 Alpha 22.796
Month-2 Alpha 49.336
Month-2 Alpha 50.596
Month-2 Alpha 6.863
Month-2 Alpha 2.233
Month-2 Alpha 40.227
Month-2 Charlie 15.965
Month-2 Alpha 2.818
Month-2 Alpha 3.5
Month-2 Alpha 2.807
Month-2 Alpha 5.396
Month-2 Alpha 2.9
Month-2 Alpha 3.199
Month-2 Alpha 3.564
Month-2 Alpha 2.382
Month-2 Delta 8.797
Month-2 Alpha 15.119
Month-2 Delta 3.817
Month-2 Alpha 20.683
Month-2 Alpha 5.701
Month-2 Alpha 2.14
Month-2 Alpha 2.311
Month-2 Alpha 11.888
Month-2 Alpha 51.428
Month-2 Alpha 13.242
Month-2 Alpha 58.248
Month-2 Alpha 11.084
Month-2 Echo 12.495
Month-2 Echo 3.598
Month-2 Echo 4.656
Month-2 Alpha 30.533
Month-2 Charlie 8.34
Month-2 Alpha 27.077
Month-2 Alpha 10.312
Month-2 Alpha 3.579
Month-2 Alpha 2.563
Month-2 Alpha 1.83
Month-2 Alpha 37.412
Month-2 Alpha 4.467
Month-2 Alpha 2.283
Month-2 Alpha 2.396
Month-2 Alpha 3.794
Month-2 Alpha 3.356
Month-2 Alpha 3.913
Month-2 Charlie 13.466
Month-2 Alpha 18.838
Month-2 Delta 10.509
Month-2 Delta 10.697
Month-2 Delta 9.965
Month-2 Delta 10.069
Month-2 Delta 9.149
Month-2 Delta 23.009
Month-2 Delta 9.59
Month-2 Delta 9.681
Month-2 Delta 10.494
Month-2 Alpha 7.247
Month-2 Delta 11.279
Month-2 Alpha 6.348
Month-2 Delta 10.378
Month-2 Alpha 4.439
Month-2 Alpha 5.896
Month-2 Alpha 3.571
Month-2 Alpha 4.241
Month-2 Delta 38.94
Month-2 Delta 25.418
Month-2 Alpha 49.992
Month-2 Charlie 3.295
Month-2 Alpha 3.422
Month-2 Charlie 5.324
Month-2 Charlie 6.299
Month-2 Delta 9.32
Month-2 Delta 21.515
Month-2 Alpha 9.855
Month-2 Delta 47.181
Month-2 Alpha 8.715
Month-2 Delta 148.278
Month-2 Alpha 4.468
Month-2 Delta 36.386
Month-2 Delta 9.527
Month-2 Alpha 6.66
Month-2 Alpha 17.389
Month-2 Alpha 8.259
Month-2 Alpha 8.29
Month-2 Alpha 8.15
Month-2 Alpha 4.325
Month-2 Alpha 4.85
Month-2 Alpha 42.938
Month-2 Alpha 20.063
Month-2 Alpha 21.34
Month-2 Echo 19.59
Month-2 Alpha 7.684
Month-2 Echo 35.78
Month-2 Alpha 8.93
Month-2 Alpha 5.571
Month-2 Echo 31.673
Month-2 Alpha 2.834
Month-2 Alpha 2.541
Month-2 Alpha 8.454
Month-2 Alpha 10.485
Month-2 Alpha 5.432
Month-2 Alpha 3.001
Month-2 Alpha 1.721
Month-2 Delta 4.296
Month-2 Alpha 2.829
Month-2 Alpha 17.167
Month-2 Alpha 3.713
Month-2 Alpha 4.677
Month-2 Alpha 7.755
Month-2 Alpha 6.958
Month-2 Alpha 4.067
Month-2 Alpha 5.454
Month-2 Alpha 10.189
Month-2 Alpha 36.307
Month-2 Alpha 6.857
Month-2 Charlie 13.676
Month-2 Alpha 4.096
Month-2 Charlie 4.743
Month-2 Alpha 7.12
Month-2 Charlie 5.341
Month-2 Alpha 2.199
Month-2 Alpha 10.235
Month-2 Alpha 2.206
Month-2 Alpha 5.053
Month-2 Alpha 1.878
Month-2 Alpha 18.11
Month-2 Alpha 4.813
Month-2 Alpha 1.576
Month-2 Alpha 1.886
Month-2 Alpha 2.143
Month-2 Alpha 1.889
Month-2 Alpha 2.232
Month-2 Alpha 3.871
Month-2 Alpha 58.2
Month-2 Alpha 4.113
Month-2 Alpha 5.779
Month-2 Alpha 8.94
Month-2 Alpha 4.265
Month-2 Alpha 14.953
Month-2 Alpha 3.466
Month-2 Alpha 7.748
Month-2 Echo 3.227
Month-2 Alpha 3.815
Month-2 Echo 3.769
Month-2 Echo 1.556
Month-2 Echo 4.903
Month-2 Alpha 21.796
Month-2 Alpha 6.841
Month-2 Alpha 21.742
Month-2 Alpha 16.516
Month-2 Alpha 7.049
Month-2 Alpha 1.782
Month-2 Alpha 3.409
Month-2 Echo 4.927
Month-2 Alpha 9.242
Month-2 Alpha 2.299
Month-2 Echo 6.299
Month-2 Echo 12.368
Month-2 Echo 9.695
Month-2 Alpha 7.108
Month-2 Alpha 44.548
Month-2 Alpha 26.426
Month-2 Alpha 190.157
Month-2 Charlie 4.281
Month-2 Charlie 3.864
Month-2 Alpha 20.445
Month-2 Alpha 45.059
Month-2 Alpha 2.336
Month-2 Alpha 2.247
Month-2 Alpha 4.186
Month-2 Alpha 2.783
Month-2 Bravo 14.644
Month-2 Delta 48.006
Month-2 Charlie 9.156
Month-2 Charlie 7.073
Month-2 Charlie 6.986
Month-2 Charlie 9.439
Month-2 Charlie 8.693
Month-2 Alpha 27.396
Month-2 Bravo 5.06
Month-2 Bravo 5.932
Month-2 Alpha 2.399
Month-2 Alpha 82.627
Month-2 Alpha 5.002
Month-2 Alpha 60.544
Month-2 Alpha 61.562
Month-2 Alpha 103.576
Month-2 Alpha 17.813
Month-2 Alpha 10.423
Month-2 Alpha 15.584
Month-2 Alpha 25.534
Month-2 Alpha 3.573
Month-2 Alpha 31.712
Month-2 Alpha 23.356
Month-2 Alpha 13.289
Month-2 Alpha 6.634
Month-2 Alpha 7.447
Month-2 Echo 4.941
Month-2 Alpha 14.229
Month-2 Alpha 2.587
Month-2 Alpha 6.339
Month-2 Alpha 14.364
Month-2 Delta 52.488
Month-2 Alpha 2.846
Month-2 Alpha 7.654
Month-2 Alpha 3.293
Month-2 Alpha 2.719
Month-2 Alpha 6.669
Month-2 Alpha 23.347
Month-2 Alpha 7.404
Month-2 Alpha 3.064
Month-2 Alpha 20.229
Month-2 Alpha 57.817
Month-2 Alpha 2.959
Month-2 Alpha 2.864
Month-2 Alpha 20.612
Month-2 Alpha 2.728
Month-2 Echo 2.46
Month-2 Alpha 10.612
Month-2 Alpha 6.723
Month-2 Alpha 2.519
Month-2 Alpha 3.209
Month-2 Alpha 11.591
Month-2 Alpha 1.987
Month-2 Alpha 1.827
Month-2 Alpha 1.847
Month-2 Alpha 1.911
Month-2 Alpha 2.028
Month-2 Alpha 15.155
Month-2 Alpha 18.914
Month-2 Alpha 27.62
Month-2 Alpha 3.115
Month-2 Alpha 74.738
Month-2 Alpha 53.859
Month-2 Alpha 19.706
Month-2 Alpha 17.711
Month-2 Alpha 6.261
Month-2 Bravo 20.146
Month-2 Bravo 4.884
Month-2 Alpha 2.027
Month-2 Alpha 2.119
Month-2 Alpha 3.242
Month-2 Alpha 3.252
Month-2 Alpha 3.443
Month-2 Alpha 3.09
Month-2 Alpha 2.026
Month-2 Alpha 3.878
Month-2 Alpha 4.668
Month-2 Alpha 17.095
Month-2 Alpha 3.282
Month-2 Alpha 2.377
Month-2 Alpha 21.417
Month-2 Alpha 8.663
