time value latency
2026-04-30-14 customer-A 225
2026-04-30-14 --ALL-- 225
2026-04-30-14 customer-A 84
2026-04-30-14 --ALL-- 84
2026-04-30-14 customer-A 1136
2026-04-30-14 --ALL-- 1136
2026-04-30-14 customer-A 204
2026-04-30-14 --ALL-- 204
2026-04-30-14 customer-A 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-H 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-H 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-H 554
2026-04-30-14 --ALL-- 554
2026-04-30-14 customer-H 44
2026-04-30-14 --ALL-- 44
2026-04-30-14 customer-I 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-A 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-D 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-D 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-B 19
2026-04-30-14 --ALL-- 19
2026-04-30-14 customer-D 84
2026-04-30-14 --ALL-- 84
2026-04-30-14 customer-B 17
2026-04-30-14 --ALL-- 17
2026-04-30-14 customer-I 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-A 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-A 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-D 29
2026-04-30-14 --ALL-- 29
2026-04-30-14 customer-A 34
2026-04-30-14 --ALL-- 34
2026-04-30-14 customer-A 335146
2026-04-30-14 --ALL-- 335146
2026-04-30-14 customer-B 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-B 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-B 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-A 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-D 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-A 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-A 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-A 126
2026-04-30-14 --ALL-- 126
2026-04-30-14 customer-A 128
2026-04-30-14 --ALL-- 128
2026-04-30-14 customer-A 300139
2026-04-30-14 --ALL-- 300139
2026-04-30-14 customer-D 85
2026-04-30-14 --ALL-- 85
2026-04-30-14 customer-D 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-A 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-C 102
2026-04-30-14 --ALL-- 102
2026-04-30-14 customer-C 257
2026-04-30-14 --ALL-- 257
2026-04-30-14 customer-C 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-C 98
2026-04-30-14 --ALL-- 98
2026-04-30-14 customer-A 36
2026-04-30-14 --ALL-- 36
2026-04-30-14 customer-C 812
2026-04-30-14 --ALL-- 812
2026-04-30-14 customer-I 122
2026-04-30-14 --ALL-- 122
2026-04-30-14 customer-A 953
2026-04-30-14 --ALL-- 953
2026-04-30-14 customer-D 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-H 15
2026-04-30-14 --ALL-- 15
2026-04-30-14 customer-H 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-H 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-B 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-D 60
2026-04-30-14 --ALL-- 60
2026-04-30-14 customer-H 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-C 180
2026-04-30-14 --ALL-- 180
2026-04-30-14 customer-B 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-I 82
2026-04-30-14 --ALL-- 82
2026-04-30-14 customer-A 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-D 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-D 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-A 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-D 81
2026-04-30-14 --ALL-- 81
2026-04-30-14 customer-A 648
2026-04-30-14 --ALL-- 648
2026-04-30-14 customer-A 2721
2026-04-30-14 --ALL-- 2721
2026-04-30-14 customer-D 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-A 71
2026-04-30-14 --ALL-- 71
2026-04-30-14 customer-H 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-D 10
2026-04-30-14 --ALL-- 10
2026-04-30-14 customer-D 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-D 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-D 16
2026-04-30-14 --ALL-- 16
2026-04-30-14 customer-C 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-H 40
2026-04-30-14 --ALL-- 40
2026-04-30-14 customer-D 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-D 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-D 30
2026-04-30-14 --ALL-- 30
2026-04-30-14 customer-D 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-D 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-D 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-I 737
2026-04-30-14 --ALL-- 737
2026-04-30-14 customer-D 9
2026-04-30-14 --ALL-- 9
2026-04-30-14 customer-A 32
2026-04-30-14 --ALL-- 32
2026-04-30-14 customer-D 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-B 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-D 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-D 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-D 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-D 48
2026-04-30-14 --ALL-- 48
2026-04-30-14 customer-D 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-A 354
2026-04-30-14 --ALL-- 354
2026-04-30-14 customer-A 44
2026-04-30-14 --ALL-- 44
2026-04-30-14 customer-B 40181
2026-04-30-14 --ALL-- 40181
2026-04-30-14 customer-E 345
2026-04-30-14 --ALL-- 345
2026-04-30-14 customer-A 198
2026-04-30-14 --ALL-- 198
2026-04-30-14 customer-A 202
2026-04-30-14 --ALL-- 202
2026-04-30-14 customer-C 852
2026-04-30-14 --ALL-- 852
2026-04-30-14 customer-A 205
2026-04-30-14 --ALL-- 205
2026-04-30-14 customer-D 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-D 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-A 109
2026-04-30-14 --ALL-- 109
2026-04-30-14 customer-A 56
2026-04-30-14 --ALL-- 56
2026-04-30-14 customer-A 104
2026-04-30-14 --ALL-- 104
2026-04-30-14 customer-D 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-I 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-D 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-D 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-C 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-D 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-D 277
2026-04-30-14 --ALL-- 277
2026-04-30-14 customer-D 149
2026-04-30-14 --ALL-- 149
2026-04-30-14 customer-D 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-D 32
2026-04-30-14 --ALL-- 32
2026-04-30-14 customer-D 125
2026-04-30-14 --ALL-- 125
2026-04-30-14 customer-I 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-B 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-D 32
2026-04-30-14 --ALL-- 32
2026-04-30-14 customer-D 92
2026-04-30-14 --ALL-- 92
2026-04-30-14 customer-D 77
2026-04-30-14 --ALL-- 77
2026-04-30-14 customer-E 323
2026-04-30-14 --ALL-- 323
2026-04-30-14 customer-D 42
2026-04-30-14 --ALL-- 42
2026-04-30-14 customer-D 2
2026-04-30-14 --ALL-- 2
2026-04-30-14 customer-D 2470
2026-04-30-14 --ALL-- 2470
2026-04-30-14 customer-H 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-H 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-H 3027
2026-04-30-14 --ALL-- 3027
2026-04-30-14 customer-H 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-A 216
2026-04-30-14 --ALL-- 216
2026-04-30-14 customer-D 251
2026-04-30-14 --ALL-- 251
2026-04-30-14 customer-I 42
2026-04-30-14 --ALL-- 42
2026-04-30-14 customer-D 1931
2026-04-30-14 --ALL-- 1931
2026-04-30-14 customer-A 123
2026-04-30-14 --ALL-- 123
2026-04-30-14 customer-A 300694
2026-04-30-14 --ALL-- 300694
2026-04-30-14 customer-D 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-A 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-G 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-A 57
2026-04-30-14 --ALL-- 57
2026-04-30-14 customer-B 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-I 36
2026-04-30-14 --ALL-- 36
2026-04-30-14 customer-C 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-D 1859
2026-04-30-14 --ALL-- 1859
2026-04-30-14 customer-B 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-C 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-C 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-E 347
2026-04-30-14 --ALL-- 347
2026-04-30-14 customer-E 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-A 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-I 34
2026-04-30-14 --ALL-- 34
2026-04-30-14 customer-E 11
2026-04-30-14 --ALL-- 11
2026-04-30-14 customer-E 263
2026-04-30-14 --ALL-- 263
2026-04-30-14 customer-A 63
2026-04-30-14 --ALL-- 63
2026-04-30-14 customer-C 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-E 284
2026-04-30-14 --ALL-- 284
2026-04-30-14 customer-I 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-C 0
2026-04-30-14 --ALL-- 0
2026-04-30-14 customer-B 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-E 414
2026-04-30-14 --ALL-- 414
2026-04-30-14 customer-E 52
2026-04-30-14 --ALL-- 52
2026-04-30-14 customer-E 179
2026-04-30-14 --ALL-- 179
2026-04-30-14 customer-C 82
2026-04-30-14 --ALL-- 82
2026-04-30-14 customer-C 78
2026-04-30-14 --ALL-- 78
2026-04-30-14 customer-A 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-A 4700
2026-04-30-14 --ALL-- 4700
2026-04-30-14 customer-D 45
2026-04-30-14 --ALL-- 45
2026-04-30-14 customer-D 3043
2026-04-30-14 --ALL-- 3043
2026-04-30-14 customer-D 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-D 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-E 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-I 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-C 181
2026-04-30-14 --ALL-- 181
2026-04-30-14 customer-C 57
2026-04-30-14 --ALL-- 57
2026-04-30-14 customer-A 1
2026-04-30-14 --ALL-- 1
2026-04-30-14 customer-A 274
2026-04-30-14 --ALL-- 274
2026-04-30-14 customer-I 38
2026-04-30-14 --ALL-- 38
2026-04-30-14 customer-A 326
2026-04-30-14 --ALL-- 326
2026-04-30-14 customer-E 235
2026-04-30-14 --ALL-- 235
2026-04-30-14 customer-D 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-A 200
2026-04-30-14 --ALL-- 200
2026-04-30-14 customer-E 446
2026-04-30-14 --ALL-- 446
2026-04-30-14 customer-E 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-C 74
2026-04-30-14 --ALL-- 74
2026-04-30-14 customer-A 561
2026-04-30-14 --ALL-- 561
2026-04-30-14 customer-A 468
2026-04-30-14 --ALL-- 468
2026-04-30-14 customer-E 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-I 38
2026-04-30-14 --ALL-- 38
2026-04-30-14 customer-A 505
2026-04-30-14 --ALL-- 505
2026-04-30-14 customer-A 489
2026-04-30-14 --ALL-- 489
2026-04-30-14 customer-A 478
2026-04-30-14 --ALL-- 478
2026-04-30-14 customer-A 542
2026-04-30-14 --ALL-- 542
2026-04-30-14 customer-A 391
2026-04-30-14 --ALL-- 391
2026-04-30-14 customer-A 503
2026-04-30-14 --ALL-- 503
2026-04-30-14 customer-B 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-H 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-H 13
2026-04-30-14 --ALL-- 13
2026-04-30-14 customer-E 494
2026-04-30-14 --ALL-- 494
2026-04-30-14 customer-B 18
2026-04-30-14 --ALL-- 18
2026-04-30-14 customer-E 59
2026-04-30-14 --ALL-- 59
2026-04-30-14 customer-A 297
2026-04-30-14 --ALL-- 297
2026-04-30-14 customer-E 319
2026-04-30-14 --ALL-- 319
2026-04-30-14 customer-E 260
2026-04-30-14 --ALL-- 260
2026-04-30-14 customer-I 3351
2026-04-30-14 --ALL-- 3351
2026-04-30-14 customer-C 0
2026-04-30-14 --ALL-- 0
2026-04-30-14 customer-C 112
2026-04-30-14 --ALL-- 112
2026-04-30-14 customer-E 386
2026-04-30-14 --ALL-- 386
2026-04-30-14 customer-B 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-E 163
2026-04-30-14 --ALL-- 163
2026-04-30-14 customer-E 44
2026-04-30-14 --ALL-- 44
2026-04-30-14 customer-E 229
2026-04-30-14 --ALL-- 229
2026-04-30-14 customer-A 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-H 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-H 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-H 7
2026-04-30-14 --ALL-- 7
2026-04-30-14 customer-H 8
2026-04-30-14 --ALL-- 8
2026-04-30-14 customer-C 63
2026-04-30-14 --ALL-- 63
2026-04-30-14 customer-H 4
2026-04-30-14 --ALL-- 4
2026-04-30-14 customer-H 8
2026-04-30-14 --ALL-- 8
2026-04-30-14 customer-H 9
2026-04-30-14 --ALL-- 9
2026-04-30-14 customer-H 7
2026-04-30-14 --ALL-- 7
2026-04-30-14 customer-H 6
2026-04-30-14 --ALL-- 6
2026-04-30-14 customer-H 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-C 54
2026-04-30-14 --ALL-- 54
2026-04-30-14 customer-C 40
2026-04-30-14 --ALL-- 40
2026-04-30-14 customer-A 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-E 607
2026-04-30-14 --ALL-- 607
2026-04-30-14 customer-E 36
2026-04-30-14 --ALL-- 36
2026-04-30-14 customer-E 288
2026-04-30-14 --ALL-- 288
2026-04-30-14 customer-D 32
2026-04-30-14 --ALL-- 32
2026-04-30-14 customer-D 40
2026-04-30-14 --ALL-- 40
2026-04-30-14 customer-D 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-A 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-D 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-D 82
2026-04-30-14 --ALL-- 82
2026-04-30-14 customer-D 102
2026-04-30-14 --ALL-- 102
2026-04-30-14 customer-D 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-D 106
2026-04-30-14 --ALL-- 106
2026-04-30-14 customer-D 68
2026-04-30-14 --ALL-- 68
2026-04-30-14 customer-D 68
2026-04-30-14 --ALL-- 68
2026-04-30-14 customer-D 135
2026-04-30-14 --ALL-- 135
2026-04-30-14 customer-D 97
2026-04-30-14 --ALL-- 97
2026-04-30-14 customer-D 73
2026-04-30-14 --ALL-- 73
2026-04-30-14 customer-D 103
2026-04-30-14 --ALL-- 103
2026-04-30-14 customer-D 119
2026-04-30-14 --ALL-- 119
2026-04-30-14 customer-D 109
2026-04-30-14 --ALL-- 109
2026-04-30-14 customer-D 45
2026-04-30-14 --ALL-- 45
2026-04-30-14 customer-D 95
2026-04-30-14 --ALL-- 95
2026-04-30-14 customer-D 57
2026-04-30-14 --ALL-- 57
2026-04-30-14 customer-D 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-D 59
2026-04-30-14 --ALL-- 59
2026-04-30-14 customer-D 103
2026-04-30-14 --ALL-- 103
2026-04-30-14 customer-D 60
2026-04-30-14 --ALL-- 60
2026-04-30-14 customer-D 54
2026-04-30-14 --ALL-- 54
2026-04-30-14 customer-D 121
2026-04-30-14 --ALL-- 121
2026-04-30-14 customer-D 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-D 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-C 82
2026-04-30-14 --ALL-- 82
2026-04-30-14 customer-C 127
2026-04-30-14 --ALL-- 127
2026-04-30-14 customer-D 35
2026-04-30-14 --ALL-- 35
2026-04-30-14 customer-D 57
2026-04-30-14 --ALL-- 57
2026-04-30-14 customer-B 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-E 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-A 35
2026-04-30-14 --ALL-- 35
2026-04-30-14 customer-D 110
2026-04-30-14 --ALL-- 110
2026-04-30-14 customer-D 70
2026-04-30-14 --ALL-- 70
2026-04-30-14 customer-D 67
2026-04-30-14 --ALL-- 67
2026-04-30-14 customer-D 91
2026-04-30-14 --ALL-- 91
2026-04-30-14 customer-D 114
2026-04-30-14 --ALL-- 114
2026-04-30-14 customer-E 280
2026-04-30-14 --ALL-- 280
2026-04-30-14 customer-D 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-D 76
2026-04-30-14 --ALL-- 76
2026-04-30-14 customer-D 56
2026-04-30-14 --ALL-- 56
2026-04-30-14 customer-D 115
2026-04-30-14 --ALL-- 115
2026-04-30-14 customer-D 109
2026-04-30-14 --ALL-- 109
2026-04-30-14 customer-D 73
2026-04-30-14 --ALL-- 73
2026-04-30-14 customer-D 123
2026-04-30-14 --ALL-- 123
2026-04-30-14 customer-D 109
2026-04-30-14 --ALL-- 109
2026-04-30-14 customer-D 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-D 86
2026-04-30-14 --ALL-- 86
2026-04-30-14 customer-D 138
2026-04-30-14 --ALL-- 138
2026-04-30-14 customer-D 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-D 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-D 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-D 63
2026-04-30-14 --ALL-- 63
2026-04-30-14 customer-D 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-D 71
2026-04-30-14 --ALL-- 71
2026-04-30-14 customer-D 103
2026-04-30-14 --ALL-- 103
2026-04-30-14 customer-D 40
2026-04-30-14 --ALL-- 40
2026-04-30-14 customer-E 1035
2026-04-30-14 --ALL-- 1035
2026-04-30-14 customer-H 73
2026-04-30-14 --ALL-- 73
2026-04-30-14 customer-H 130
2026-04-30-14 --ALL-- 130
2026-04-30-14 customer-E 33
2026-04-30-14 --ALL-- 33
2026-04-30-14 customer-A 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-E 171
2026-04-30-14 --ALL-- 171
2026-04-30-14 customer-B 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-D 56
2026-04-30-14 --ALL-- 56
2026-04-30-14 customer-D 48
2026-04-30-14 --ALL-- 48
2026-04-30-14 customer-A 99
2026-04-30-14 --ALL-- 99
2026-04-30-14 customer-D 34
2026-04-30-14 --ALL-- 34
2026-04-30-14 customer-E 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-D 71
2026-04-30-14 --ALL-- 71
2026-04-30-14 customer-D 67
2026-04-30-14 --ALL-- 67
2026-04-30-14 customer-D 94
2026-04-30-14 --ALL-- 94
2026-04-30-14 customer-D 119
2026-04-30-14 --ALL-- 119
2026-04-30-14 customer-D 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-D 77
2026-04-30-14 --ALL-- 77
2026-04-30-14 customer-D 67
2026-04-30-14 --ALL-- 67
2026-04-30-14 customer-D 85
2026-04-30-14 --ALL-- 85
2026-04-30-14 customer-D 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-D 88
2026-04-30-14 --ALL-- 88
2026-04-30-14 customer-D 105
2026-04-30-14 --ALL-- 105
2026-04-30-14 customer-D 86
2026-04-30-14 --ALL-- 86
2026-04-30-14 customer-D 91
2026-04-30-14 --ALL-- 91
2026-04-30-14 customer-D 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-D 71
2026-04-30-14 --ALL-- 71
2026-04-30-14 customer-D 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-D 81
2026-04-30-14 --ALL-- 81
2026-04-30-14 customer-D 91
2026-04-30-14 --ALL-- 91
2026-04-30-14 customer-D 52
2026-04-30-14 --ALL-- 52
2026-04-30-14 customer-D 56
2026-04-30-14 --ALL-- 56
2026-04-30-14 customer-D 90
2026-04-30-14 --ALL-- 90
2026-04-30-14 customer-D 89
2026-04-30-14 --ALL-- 89
2026-04-30-14 customer-D 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-D 76
2026-04-30-14 --ALL-- 76
2026-04-30-14 customer-D 90
2026-04-30-14 --ALL-- 90
2026-04-30-14 customer-H 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-D 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-D 60
2026-04-30-14 --ALL-- 60
2026-04-30-14 customer-D 77
2026-04-30-14 --ALL-- 77
2026-04-30-14 customer-D 52
2026-04-30-14 --ALL-- 52
2026-04-30-14 customer-D 75
2026-04-30-14 --ALL-- 75
2026-04-30-14 customer-D 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-D 59
2026-04-30-14 --ALL-- 59
2026-04-30-14 customer-D 109
2026-04-30-14 --ALL-- 109
2026-04-30-14 customer-D 45
2026-04-30-14 --ALL-- 45
2026-04-30-14 customer-D 67
2026-04-30-14 --ALL-- 67
2026-04-30-14 customer-D 96
2026-04-30-14 --ALL-- 96
2026-04-30-14 customer-D 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-D 56
2026-04-30-14 --ALL-- 56
2026-04-30-14 customer-D 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-D 112
2026-04-30-14 --ALL-- 112
2026-04-30-14 customer-D 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-D 80
2026-04-30-14 --ALL-- 80
2026-04-30-14 customer-D 68
2026-04-30-14 --ALL-- 68
2026-04-30-14 customer-D 89
2026-04-30-14 --ALL-- 89
2026-04-30-14 customer-D 88
2026-04-30-14 --ALL-- 88
2026-04-30-14 customer-D 120
2026-04-30-14 --ALL-- 120
2026-04-30-14 customer-D 52
2026-04-30-14 --ALL-- 52
2026-04-30-14 customer-D 98
2026-04-30-14 --ALL-- 98
2026-04-30-14 customer-D 92
2026-04-30-14 --ALL-- 92
2026-04-30-14 customer-D 80
2026-04-30-14 --ALL-- 80
2026-04-30-14 customer-D 98
2026-04-30-14 --ALL-- 98
2026-04-30-14 customer-A 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-D 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-A 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-D 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-D 82
2026-04-30-14 --ALL-- 82
2026-04-30-14 customer-D 397
2026-04-30-14 --ALL-- 397
2026-04-30-14 customer-H 348
2026-04-30-14 --ALL-- 348
2026-04-30-14 customer-D 48
2026-04-30-14 --ALL-- 48
2026-04-30-14 customer-D 60
2026-04-30-14 --ALL-- 60
2026-04-30-14 customer-D 95
2026-04-30-14 --ALL-- 95
2026-04-30-14 customer-D 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-D 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-D 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-D 71
2026-04-30-14 --ALL-- 71
2026-04-30-14 customer-D 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-D 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-D 48
2026-04-30-14 --ALL-- 48
2026-04-30-14 customer-D 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-D 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-D 106
2026-04-30-14 --ALL-- 106
2026-04-30-14 customer-D 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-D 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-D 70
2026-04-30-14 --ALL-- 70
2026-04-30-14 customer-D 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-D 99
2026-04-30-14 --ALL-- 99
2026-04-30-14 customer-D 75
2026-04-30-14 --ALL-- 75
2026-04-30-14 customer-D 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-D 67
2026-04-30-14 --ALL-- 67
2026-04-30-14 customer-D 350
2026-04-30-14 --ALL-- 350
2026-04-30-14 customer-H 54
2026-04-30-14 --ALL-- 54
2026-04-30-14 customer-C 98
2026-04-30-14 --ALL-- 98
2026-04-30-14 customer-D 54
2026-04-30-14 --ALL-- 54
2026-04-30-14 customer-I 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-D 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-A 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-C 71
2026-04-30-14 --ALL-- 71
2026-04-30-14 customer-E 19
2026-04-30-14 --ALL-- 19
2026-04-30-14 customer-C 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-B 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-A 85
2026-04-30-14 --ALL-- 85
2026-04-30-14 customer-A 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-E 359
2026-04-30-14 --ALL-- 359
2026-04-30-14 customer-F 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-D 52
2026-04-30-14 --ALL-- 52
2026-04-30-14 customer-D 75
2026-04-30-14 --ALL-- 75
2026-04-30-14 customer-D 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-D 71
2026-04-30-14 --ALL-- 71
2026-04-30-14 customer-H 7
2026-04-30-14 --ALL-- 7
2026-04-30-14 customer-D 92
2026-04-30-14 --ALL-- 92
2026-04-30-14 customer-D 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-D 87
2026-04-30-14 --ALL-- 87
2026-04-30-14 customer-D 87
2026-04-30-14 --ALL-- 87
2026-04-30-14 customer-D 58
2026-04-30-14 --ALL-- 58
2026-04-30-14 customer-D 55
2026-04-30-14 --ALL-- 55
2026-04-30-14 customer-D 129
2026-04-30-14 --ALL-- 129
2026-04-30-14 customer-D 79
2026-04-30-14 --ALL-- 79
2026-04-30-14 customer-D 44
2026-04-30-14 --ALL-- 44
2026-04-30-14 customer-D 131
2026-04-30-14 --ALL-- 131
2026-04-30-14 customer-D 92
2026-04-30-14 --ALL-- 92
2026-04-30-14 customer-D 136
2026-04-30-14 --ALL-- 136
2026-04-30-14 customer-D 80
2026-04-30-14 --ALL-- 80
2026-04-30-14 customer-D 45
2026-04-30-14 --ALL-- 45
2026-04-30-14 customer-D 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-D 131
2026-04-30-14 --ALL-- 131
2026-04-30-14 customer-D 45
2026-04-30-14 --ALL-- 45
2026-04-30-14 customer-D 85
